ID,name,longitude,latitude,address,region,country,destination_id
7701,Um Hal Hal (Shaab Quais),34.1111,26.7008,,,,
7721,St. Leoner See,8.5867,49.2841,"Unnamed Road, 68789 St. Leon-Rot, Germany",Baden-Württemberg,Germany,
7753,Coral Garden / Gassous Bay,34.0314,26.573,"Safaga El Quseir Rd. Hurghada & Safaga, Egypt",Red Sea Governorate,Egypt,
7756,Langley Tire Reef,-122.4395,47.9983,"5829 Pioneer Park Pl, Langley, WA 98260, USA",Washington,United States,
7757,Семиозерье ProDiving Base,29.2953,60.2989,"41К-83, 135",Ленинградская область,Россия,
7764,El Indio,-64.4124,10.3503,Venezuela,,Venezuela,
7765,Chesapeake Light Tower,-75.76,36.783,"300 25th St, Virginia Beach, VA 23451, USA",Virginia,United States,
7771,Marsa Shouna,34.6824,25.4681,Marsa Alam,,,
7772,Marsa Gabal el Rosas (Ducks center),34.8092,25.2059,"Al Qusair - Marsa Allam Rd, Qesm Marsa Alam, Red Sea Governorate, Egypt",Red Sea Governorate,Egypt,
7779,Fort Casey Underwater Park,-122.6476,48.152,"13977 WA-20, Coupeville, WA 98239, USA",Washington,United States,
7782,Lake Keowee,-82.8617,34.8813,,,,
7787,Conrad Lagoon,72.7238,3.6153,,,,
7788,Rangali Outside,72.712,3.6116,,,,
7789,The Blue Grotto,-82.4865,29.3873,"3852 NE 172 Ct, Williston, FL 32696, USA",Florida,United States,
7791,Ginnie Springs,-82.7,29.836,"NE 60th Ave, High Springs, FL 32643, USA",Florida,United States,
7793,Kandooma Thila,73.4799,3.9067,,Kaafu,Maldives,
7796,Whitestar Quarry,-83.3155,41.3716,"895 S Main St, Gibsonburg, OH 43431, USA",Ohio,United States,
7797,Bicton Baths - Swan River,115.7774,-32.0281,"80 Blackwall Reach Parade, Bicton WA 6157, Australia",Western Australia,Australia,
7798,Primera Usina (La Cascada),-64.2997,-32.185,"Lago Piedras Moras, Córdoba, Argentina",Córdoba,Argentina,
7815,Little Channel North,73.0351,3.2265,"Hamza Island Hingun, Maldives",Central Province,Maldives,
7817,El Chileno Rocks,-109.8036,22.9467,"Tourist Corridor, B.C.S., Mexico",Baja California Sur,Mexico,
7827,El Fanous West,33.8498,27.5394,,,,
7828,Des Moines,-122.3415,47.389,"23951 6th Ave S, Des Moines, WA 98198, USA",Washington,United States,
7829,Suck Em Up,-156.0899,19.7459,"Hawaii County, HI, USA",Hawaii,United States,
7842,Little Flower,-118.4902,32.9399,"Los Angeles County, CA, USA",California,United States,
7843,Fish Hook,-118.5634,32.9424,"Los Angeles County, CA, USA",California,United States,
7845,Las Cuevas,-67.0121,18.554,Puerto Rico,,Puerto Rico,
7846,Windy Point Park,-97.9022,30.4143,"14503 Ridgetop Terrace, Austin, TX 78732, USA",Texas,United States,
7851,Indian Creek Park,-80.3821,27.0288,"Unnamed Road, Indiantown, FL 34956, USA",Florida,United States,
7858,Walchensee,11.3494,47.5981,"82432 Kochel am See, Germany",Bayern,Germany,
7862,Loch Low-Minn,-84.5096,35.4809,"150 Co Rd 420, Athens, TN 37303, USA",Tennessee,United States,
7879,Rous Head,115.7315,-32.0515,"4 Rous Head Rd, North Fremantle WA 6159, Australia",Western Australia,Australia,
